id,type,category,unique_name,display_name,description,accuracy,power,power_points,url,notes
23a0ad3c-fc59-42d3-94ca-752aed2ce009,Normal,Status,max-guard,Max Guard,,,,10,https://bulbapedia.bulbagarden.net/wiki/Max_Guard_(move),
907ed1b0-00b4-4055-b395-08040a136cce,Dragon,Special,dynamax-cannon,Dynamax Cannon,The user condenses energy within its body and unleashes that energy from its core to inflict damage.,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Dynamax_Cannon_(move),
828137de-a8db-46a0-868a-c20dc914b714,Water,Special,snipe-shot,Snipe Shot,"The user ignores the effects of opposing Pokémon's moves and Abilities that draw in moves, allowing this move to hit the chosen target.",100,80,15,https://bulbapedia.bulbagarden.net/wiki/Snipe_Shot_(move),
6c691d57-55d4-45be-a82e-44b2a968016c,Dark,Physical,jaw-lock,Jaw Lock,This move prevents the user and the target from switching out until either of them faints. The effect goes away if either of the Pokémon leaves the field.,100,80,10,https://bulbapedia.bulbagarden.net/wiki/Jaw_Lock_(move),
478302d4-a365-400b-a2f1-ebc9b70a8f23,Normal,Status,stuff-cheeks,Stuff Cheeks,"The user eats its held Berry, then sharply boosts its Defense stat.",,,10,https://bulbapedia.bulbagarden.net/wiki/Stuff_Cheeks_(move),
6077241e-bafd-4dcc-84f2-fb7419bead7d,Fighting,Status,no-retreat,No Retreat,This move boosts all the user's stats but prevents the user from switching out or fleeing.,,,5,https://bulbapedia.bulbagarden.net/wiki/No_Retreat_(move),
26567812-4918-494a-a038-6d02d0821b12,Rock,Status,tar-shot,Tar Shot,"The user pours sticky tar over the target, lowering the target's Speed stat. The target becomes weaker to Fire-type moves.",100,,15,https://bulbapedia.bulbagarden.net/wiki/Tar_Shot_(move),
01d1263d-1259-414c-b794-1700a2c19782,Grass,Physical,razor-leaf,Razor Leaf,Sharp-edged leaves are launched to slash at opposing Pokémon. This move has a heightened chance of landing a critical hit.,95,55,25,https://bulbapedia.bulbagarden.net/wiki/Razor_Leaf_(move),
680355e1-dd80-4053-9d56-1ddeb7382755,Psychic,Status,magic-powder,Magic Powder,The user scatters a cloud of magic powder that changes the target's type to Psychic.,100,,20,https://bulbapedia.bulbagarden.net/wiki/Magic_Powder_(move),
0df11a1d-7039-4d18-be06-4e42271acb18,Dragon,Physical,dragon-darts,Dragon Darts,"The user attacks twice using Dreepy. If there are two opposing Pokémon, this move hits each of them once.",100,50,10,https://bulbapedia.bulbagarden.net/wiki/Dragon_Darts_(move),
3fab4beb-5773-4500-947d-032adf9140d3,Normal,Status,teatime,Teatime,The user has teatime with all the Pokémon currently in the battle. Each Pokémon eats its held Berry.,,,10,https://bulbapedia.bulbagarden.net/wiki/Teatime_(move),
105c0e56-30bf-422c-a3f6-55a1a3f87ab6,Fighting,Status,octolock,Octolock,,100,,15,https://bulbapedia.bulbagarden.net/wiki/Octolock_(move),
5c405999-a759-4a8d-a392-3e3495125f6b,Electric,Physical,bolt-beak,Bolt Beak,,100,85,10,https://bulbapedia.bulbagarden.net/wiki/Bolt_Beak_(move),
7e61ce1e-2229-440c-b956-3ddc6bb6d573,Water,Physical,fishious-rend,Fishious Rend,,100,85,10,https://bulbapedia.bulbagarden.net/wiki/Fishious_Rend_(move),
e6f50dd3-32b2-4918-a199-84108b90981e,Normal,Status,court-change,Court Change,"With its mysterious power, the user swaps the effects on either side of the field.",100,,10,https://bulbapedia.bulbagarden.net/wiki/Court_Change_(move),
cf1792d1-1ae5-4352-9ecc-edd25c6dd8c4,Fire,Physical,max-flare,Max Flare,,,100,10,https://bulbapedia.bulbagarden.net/wiki/Max_Flare_(move),
82ed008b-98c7-4c58-bad9-cb27a57faaf3,Bug,Physical,max-flutterby,Max Flutterby,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Flutterby_(move),
df00e1a6-29ad-4368-a43f-3d38ee506d71,Electric,Physical,max-lightning,Max Lightning,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Lightning_(move),
e243b34c-cf04-4e24-80f2-db4663550e56,Grass,Special,solar-beam,Solar Beam,"The user gathers light on the first turn, then blasts a bundled beam on the next turn.",100,120,10,https://bulbapedia.bulbagarden.net/wiki/Solar_Beam_(move),
a889ff01-959b-4752-8247-c4dd00f47fc7,Normal,Physical,max-strike,Max Strike,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Strike_(move),
073ff622-4903-4acf-be69-1217e5e145a3,Fighting,Physical,max-knuckle,Max Knuckle,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Knuckle_(move),
e1190d37-1d15-4cfd-a3c5-528314082956,Ghost,Physical,max-phantasm,Max Phantasm,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Phantasm_(move),
db9cbf3c-133e-45f6-b2d5-c4bf7b19bec3,Ice,Physical,max-hailstorm,Max Hailstorm,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Hailstorm_(move),
2cbff0b3-995f-4ae1-86b2-7f512199e239,Poison,Physical,max-ooze,Max Ooze,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Ooze_(move),
97b67b50-40f6-4ea4-97e0-7dd4c912d1b6,Water,Physical,max-geyser,Max Geyser,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Geyser_(move),
d3baad88-4290-4fb3-9b48-63b1507b7a4a,Flying,Physical,max-airstream,Max Airstream,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Airstream_(move),
5f8c036b-6eb2-4453-b315-a5b8f477ba29,Fairy,Physical,max-starfall,Max Starfall,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Starfall_(move),
902a23df-aec6-4249-b74d-b0ac4babcceb,Dragon,Physical,max-wyrmwind,Max Wyrmwind,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Wyrmwind_(move),
7355ec6a-da0d-4551-92a8-2cbddf435adc,Psychic,Physical,max-mindstorm,Max Mindstorm,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Mindstorm_(move),
a7ff2324-5010-4385-b5dc-1e84d8eae776,Poison,Status,poison-powder,Poison Powder,The user scatters a cloud of poisonous dust that poisons the target.,75,,35,https://bulbapedia.bulbagarden.net/wiki/Poison_Powder_(move),
77d27567-84ce-4a62-a400-875b5bed547d,Rock,Physical,max-rockfall,Max Rockfall,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Rockfall_(move),
400c8716-b52f-4689-b063-7a837e64af39,Ground,Physical,max-quake,Max Quake,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Quake_(move),
bdc614b4-5bdf-44bc-a5d8-1049ce2f9303,Dark,Physical,max-darkness,Max Darkness,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Darkness_(move),
625e17a4-882a-4877-9e94-c0c1f66f0cdb,Grass,Physical,max-overgrowth,Max Overgrowth,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Overgrowth_(move),
87f9b398-1f97-43f7-8299-05e533b588ff,Steel,Physical,max-steelspike,Max Steelspike,,,10,10,https://bulbapedia.bulbagarden.net/wiki/Max_Steelspike_(move),
4fb4a238-eee6-4fc0-8096-2ec36c2fdf88,Dragon,Status,clangorous-soul,Clangorous Soul,The user boosts all its stats by using some of its own HP.,100,,5,https://bulbapedia.bulbagarden.net/wiki/Clangorous_Soul_(move),
d7b7abec-4606-4720-8df6-ad36f529ffd7,Fighting,Physical,body-press,Body Press,"The user attacks by slamming its body into the target. The higher the user's Defense stat, the greater the damage this move deals.",100,80,10,https://bulbapedia.bulbagarden.net/wiki/Body_Press_(move),
17644b61-1f72-4878-ad61-7ba38592a723,Fairy,Status,decorate,Decorate,The user sharply boosts the target's Attack and Sp. Atk stats by decorating the target.,,,15,https://bulbapedia.bulbagarden.net/wiki/Decorate_(move),
2d0633e2-de3f-4641-9bb6-ffd911f7c231,Grass,Physical,drum-beating,Drum Beating,"The user plays its drum, controlling the drum's roots to attack the target. This also lowers the target's Speed stat.",100,80,10,https://bulbapedia.bulbagarden.net/wiki/Drum_Beating_(move),
041d4599-aa6c-43c1-8c4f-985cb6c0c7df,Grass,Physical,snap-trap,Snap Trap,,100,35,15,https://bulbapedia.bulbagarden.net/wiki/Snap_Trap_(move),
7a0cf168-f6ce-4c27-9b3a-9bbf15a05922,Grass,Status,stun-spore,Stun Spore,The user scatters a cloud of numbing powder that paralyzes the target.,75,,30,https://bulbapedia.bulbagarden.net/wiki/Stun_Spore_(move),
8798f41c-4307-4658-b8b0-ba509cbd046d,Fire,Physical,pyro-ball,Pyro Ball,The user attacks by igniting a small stone and launching it as a fiery ball at the target. This may also leave the target with a burn.,90,120,5,https://bulbapedia.bulbagarden.net/wiki/Pyro_Ball_(move),
ca36b477-08e9-4098-93cf-df2aea5456a8,Steel,Physical,behemoth-blade,Behemoth Blade,,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Behemoth_Blade_(move),
8826d71e-7dff-43a8-935a-665d008bc7be,Steel,Physical,behemoth-bash,Behemoth Bash,,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Behemoth_Bash_(move),
cf0a53e2-25dc-492b-bba6-eb5bc1658308,Electric,Physical,aura-wheel,Aura Wheel,Morpeko attacks and boosts its Speed stat with the energy stored in its cheeks. This move's type changes depending on the user's form.,100,110,10,https://bulbapedia.bulbagarden.net/wiki/Aura_Wheel_(move),
b1be2c70-b57f-46c1-8ff8-224ade5502d5,Dragon,Physical,breaking-swipe,Breaking Swipe,The user swings its tough tail wildly and attacks opposing Pokémon. This also lowers their Attack stats.,100,60,15,https://bulbapedia.bulbagarden.net/wiki/Breaking_Swipe_(move),
074d9cbc-9b70-443a-97b3-14fa2682f9d0,Grass,Physical,branch-poke,Branch Poke,The user attacks the target by poking it with a sharply pointed branch.,100,40,40,https://bulbapedia.bulbagarden.net/wiki/Branch_Poke_(move),
797178c0-da22-4d60-932f-11af3c3152a6,Electric,Special,overdrive,Overdrive,"The user attacks opposing Pokémon by twanging a guitar or bass guitar, causing a huge echo and strong vibration.",100,80,10,https://bulbapedia.bulbagarden.net/wiki/Overdrive_(move),
d521f711-0d69-463e-9aa6-4742f8429fa7,Grass,Special,apple-acid,Apple Acid,The user attacks the target with an acidic liquid created from tart apples. This also lowers the target's Sp. Def stat.,100,80,10,https://bulbapedia.bulbagarden.net/wiki/Apple_Acid_(move),
8ec6d79c-99cf-496e-a7d9-90cfd3192521,Grass,Physical,grav-apple,Grav Apple,The user inflicts damage by dropping an apple from high above. This also lowers the target's Defense stat.,100,80,10,https://bulbapedia.bulbagarden.net/wiki/Grav_Apple_(move),
b58bc173-d8be-4f67-9bac-7d8fe28af402,Fairy,Physical,spirit-break,Spirit Break,The user attacks the target with so much force that it could break the target's spirit. This also lowers the target's Sp. Atk stat.,100,75,15,https://bulbapedia.bulbagarden.net/wiki/Spirit_Break_(move),
f907b2dc-0d7f-4ece-8855-c3e612153c07,Grass,Status,sleep-powder,Sleep Powder,The user scatters a cloud of soporific dust that puts the target to sleep.,75,,15,https://bulbapedia.bulbagarden.net/wiki/Sleep_Powder_(move),
3b9513a3-ffeb-4fc0-b8e6-8a3285e5d68a,Fairy,Special,strange-steam,Strange Steam,The user attacks the target by emitting steam. This may also confuse the target.,95,90,10,https://bulbapedia.bulbagarden.net/wiki/Strange_Steam_(move),
5a4443bb-328b-4a9f-be81-e44808d92c27,Water,Status,life-dew,Life Dew,The user scatters mysterious water around and restores the HP of itself and its ally Pokémon currently in the battle.,,,10,https://bulbapedia.bulbagarden.net/wiki/Life_Dew_(move),
732d7997-0690-4b50-ad62-3c3086e2bfcc,Dark,Status,obstruct,Obstruct,,100,,10,https://bulbapedia.bulbagarden.net/wiki/Obstruct_(move),
e76debd1-7355-44bb-8c1b-84ac7d622d56,Dark,Physical,false-surrender,False Surrender,"The user pretends to bow its head, but then it stabs the target with its disheveled hair. This attack never misses.",,80,10,https://bulbapedia.bulbagarden.net/wiki/False_Surrender_(move),
ce4fb3a7-cbc5-4f5c-869b-7f48ce0c1275,Fighting,Physical,meteor-assault,Meteor Assault,,100,150,5,https://bulbapedia.bulbagarden.net/wiki/Meteor_Assault_(move),
ecde3ac9-955e-4990-92c6-23564c431d14,Dragon,Special,eternabeam,Eternabeam,,90,160,5,https://bulbapedia.bulbagarden.net/wiki/Eternabeam_(move),
5a208154-bb97-4022-b019-da32e14e6d89,Steel,Special,steel-beam,Steel Beam,The user fires a beam of steel that it collected from its entire body. This also damages the user.,95,140,5,https://bulbapedia.bulbagarden.net/wiki/Steel_Beam_(move),
31756ccd-7e48-4b2a-8dd5-dbf98e37dd43,Psychic,Special,expanding-force,Expanding Force,"The user attacks the target with its psychic power. When the ground is Psychic Terrain, this move's power is boosted and it damages all opposing Pokémon.",100,80,10,https://bulbapedia.bulbagarden.net/wiki/Expanding_Force_(move),
80320f88-60c4-4141-a4dd-da20b3011dd7,Steel,Physical,steel-roller,Steel Roller,The user attacks while destroying the terrain. This move fails if the ground hasn't turned into a terrain.,100,130,5,https://bulbapedia.bulbagarden.net/wiki/Steel_Roller_(move),
dd7f1d57-5784-49f2-8150-299d38f2491c,Dragon,Physical,scale-shot,Scale Shot,The user attacks by shooting scales two to five times in a row. This move boosts the user's Speed stat but lowers its Defense stat.,90,25,20,https://bulbapedia.bulbagarden.net/wiki/Scale_Shot_(move),
762b2836-0e58-49b2-b8d9-c088dbc36795,Ice,Physical,ice-punch,Ice Punch,The target is attacked with an icy punch. This may also leave the target frozen.,100,75,15,https://bulbapedia.bulbagarden.net/wiki/Ice_Punch_(move),
13eb7f64-f114-4c04-bc24-d1fb9e268afe,Grass,Special,petal-dance,Petal Dance,The user attacks the target by scattering petals for two to three turns. The user then becomes confused.,100,120,10,https://bulbapedia.bulbagarden.net/wiki/Petal_Dance_(move),
65b0eb0f-dc80-4e65-ab26-aaddc12291ee,Rock,Special,meteor-beam,Meteor Beam,"The user gathers energy from space and boosts its Sp. Atk stat on the first turn, then attacks on the next turn.",90,120,10,https://bulbapedia.bulbagarden.net/wiki/Meteor_Beam_(move),
2732504e-96f1-48ba-82de-8bb5833ee4dd,Poison,Special,shell-side-arm,Shell Side Arm,This move is either physical or special—whichever will inflict more damage. This may also poison the target.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Shell_Side_Arm_(move),
8b7bd140-4a21-46bf-88aa-80098644ae60,Fairy,Special,misty-explosion,Misty Explosion,The user attacks everything around it and faints upon using this move. This move's power is boosted on Misty Terrain.,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Misty_Explosion_(move),
3d98a32d-4f1c-4b2a-a61e-1c50b5a1b0e1,Grass,Physical,grassy-glide,Grassy Glide,"Gliding on the ground, the user attacks the target. This move always goes first on Grassy Terrain.",100,55,20,https://bulbapedia.bulbagarden.net/wiki/Grassy_Glide_(move),
2f17cdc8-02eb-43f2-88a4-581fb89f9e19,Electric,Special,rising-voltage,Rising Voltage,The user attacks with electricity rising from the ground. This move's power is doubled if the target is on Electric Terrain.,100,70,20,https://bulbapedia.bulbagarden.net/wiki/Rising_Voltage_(move),
33b5163f-2b66-4287-9e23-b4572b08cd6e,Normal,Special,terrain-pulse,Terrain Pulse,The user utilizes the energy of the terrain to attack. This move’s type and power change depending on the terrain at the time the move is used.,100,50,10,https://bulbapedia.bulbagarden.net/wiki/Terrain_Pulse_(move),
ca61f0a4-8284-4a72-b562-8beb44cdbc6c,Bug,Physical,skitter-smack,Skitter Smack,The user skitters behind the target to attack. This also lowers the target's Sp. Atk stat.,90,70,10,https://bulbapedia.bulbagarden.net/wiki/Skitter_Smack_(move),
bc64e2c3-01cb-4a06-a436-736e9575b0cc,Fire,Special,burning-jealousy,Burning Jealousy,The user attacks with energy from jealousy. This leaves all opposing Pokémon that have had their stats boosted during the turn with a burn.,100,70,5,https://bulbapedia.bulbagarden.net/wiki/Burning_Jealousy_(move),
ecc96120-cfda-46c6-8554-c1b3bd5633ea,Dark,Physical,lash-out,Lash Out,The user lashes out to vent its frustration toward the target. This move's power is doubled if the user's stats were lowered during this turn.,100,75,5,https://bulbapedia.bulbagarden.net/wiki/Lash_Out_(move),
0de4bb66-3db6-45ee-b2a8-d85c76d66584,Ghost,Physical,poltergeist,Poltergeist,The user attacks by controlling the target's item. This move fails if the target isn't holding an item.,90,110,5,https://bulbapedia.bulbagarden.net/wiki/Poltergeist_(move),
bc4f5cc9-6f27-4798-9639-b917568dc084,Bug,Status,string-shot,String Shot,The user blows silk from its mouth that binds opposing Pokémon and harshly lowers their Speed stats.,95,,40,https://bulbapedia.bulbagarden.net/wiki/String_Shot_(move),
372da45e-eeeb-425c-bfa4-b825c8b2f2a7,Poison,Status,corrosive-gas,Corrosive Gas,,100,,40,https://bulbapedia.bulbagarden.net/wiki/Corrosive_Gas_(move),
5c956db7-ba87-4d3e-a01c-34ed198870e6,Fighting,Status,coaching,Coaching,"The user properly coaches its ally Pokémon, boosting their Attack and Defense stats.",,,10,https://bulbapedia.bulbagarden.net/wiki/Coaching_(move),
8cc1ea56-23f4-4258-93dd-9a219763bf1e,Water,Physical,flip-turn,Flip Turn,"After making its attack, the user rushes back to switch places with a party Pokémon in waiting.",100,60,20,https://bulbapedia.bulbagarden.net/wiki/Flip_Turn_(move),
188cafcc-26c5-4c8a-9b1b-95193cce8417,Ice,Physical,triple-axel,Triple Axel,A consecutive three-kick attack that becomes more powerful with each successful hit.,90,20,10,https://bulbapedia.bulbagarden.net/wiki/Triple_Axel_(move),
68ecfbb1-64c3-4514-9e38-92dd1ffe0a67,Flying,Physical,dual-wingbeat,Dual Wingbeat,The user slams the target with its wings to inflict damage. The target is hit twice in a row.,90,40,10,https://bulbapedia.bulbagarden.net/wiki/Dual_Wingbeat_(move),
66c917ef-e788-4664-8c53-51844d757343,Ground,Special,scorching-sands,Scorching Sands,The user throws scorching sand at the target to attack. This may also leave the target with a burn.,100,70,10,https://bulbapedia.bulbagarden.net/wiki/Scorching_Sands_(move),
488e880c-2507-4e19-a8b4-ed4d976b1398,Grass,Status,jungle-healing,Jungle Healing,"The user becomes one with the jungle, restoring HP and curing status conditions for itself and its ally Pokémon currently in the battle.",,,10,https://bulbapedia.bulbagarden.net/wiki/Jungle_Healing_(move),
b70848c5-a474-41cc-8d38-74e539a2925a,Dark,Physical,wicked-blow,Wicked Blow,"The user, having mastered the Dark style, strikes the target with a fierce blow. This move always lands a critical hit.",100,75,5,https://bulbapedia.bulbagarden.net/wiki/Wicked_Blow_(move),
1d6b6064-4a56-4408-8c4d-380c45c78c20,Water,Physical,surging-strikes,Surging Strikes,"The user, having mastered the Water style, strikes the target with a flowing motion three times in a row. This move always lands a critical hit.",100,25,5,https://bulbapedia.bulbagarden.net/wiki/Surging_Strikes_(move),
cd21028b-3148-4748-ab23-572bb1cf31e9,Electric,Special,thunder-cage,Thunder Cage,The user traps the target inside a cage of sparking electricity that inflicts damage for four to five turns.,90,80,15,https://bulbapedia.bulbagarden.net/wiki/Thunder_Cage_(move),
f8c0ef10-d3ae-4bf9-9d27-16de3439c0e1,Dragon,Special,dragon-rage,Dragon Rage,,100,,10,https://bulbapedia.bulbagarden.net/wiki/Dragon_Rage_(move),
34e3066d-e2a7-4501-a274-54b9c45870cc,Dragon,Special,dragon-energy,Dragon Energy,"Converting its life-force into power, the user attacks opposing Pokémon. The lower the user's HP, the lower the move's power.",100,150,5,https://bulbapedia.bulbagarden.net/wiki/Dragon_Energy_(move),
17c5cfe7-192b-46b8-9747-af39f4769036,Psychic,Special,freezing-glare,Freezing Glare,The user shoots its psychic power from its eyes to attack. This may also leave the target frozen.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Freezing_Glare_(move),
e7d8980f-cb2d-47aa-b480-a1ad1955d356,Dark,Special,fiery-wrath,Fiery Wrath,The user transforms its wrath into a fire-like aura to attack. This may also make opposing Pokémon flinch.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Fiery_Wrath_(move),
f87f4d68-07c2-4ac5-8e89-6245ca3edd7d,Fighting,Physical,thunderous-kick,Thunderous Kick,The user overwhelms the target with lightning-like movement before delivering a kick. This also lowers the target's Defense stat.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Thunderous_Kick_(move),
8f511cf6-27e2-48c7-ab57-8588cfc3d65a,Ice,Physical,glacial-lance,Glacial Lance,The user attacks by hurling a blizzard-cloaked icicle lance at opposing Pokémon.,100,120,5,https://bulbapedia.bulbagarden.net/wiki/Glacial_Lance_(move),
b14370b2-3f0d-412e-a925-7691810549a7,Ghost,Special,astral-barrage,Astral Barrage,The user attacks by sending a frightful amount of small ghosts at opposing Pokémon.,100,120,5,https://bulbapedia.bulbagarden.net/wiki/Astral_Barrage_(move),
26df0793-446b-4c65-affa-048d9acbcd61,Psychic,Special,eerie-spell,Eerie Spell,The user attacks with its tremendous psychic power. This also drains 3 PP from the move last used by the target.,100,80,5,https://bulbapedia.bulbagarden.net/wiki/Eerie_Spell_(move),
0f5b1cc0-006f-4b67-b679-7d769cdd8e87,Poison,Physical,dire-claw,Dire Claw,"The user lashes out at the target with ruinous claws. This may also leave the target poisoned, paralyzed, or asleep.",100,80,15,https://bulbapedia.bulbagarden.net/wiki/Dire_Claw_(move),
6c0c7abc-6954-4545-b3e8-4c407fbd6078,Psychic,Physical,psyshield-bash,Psyshield Bash,"Cloaking itself in psychic energy, the user slams into the target. This also boosts the user’s Defense stat.",90,70,10,https://bulbapedia.bulbagarden.net/wiki/Psyshield_Bash_(move),
bf6edc2c-8ef4-4238-9de2-0cdeb0955c54,Normal,Status,power-shift,Power Shift,,,,10,https://bulbapedia.bulbagarden.net/wiki/Power_Shift_(move),
d147d45c-0a2b-41ce-8d50-4d010455238c,Fire,Special,fire-spin,Fire Spin,The user traps the target inside a fierce vortex of fire that inflicts damage for four to five turns.,85,35,15,https://bulbapedia.bulbagarden.net/wiki/Fire_Spin_(move),
1b97e205-0ede-41ef-99fa-3b28f576d7fb,Rock,Physical,stone-axe,Stone Axe,The user swings its stone axes at the target. Stone splinters left behind by this attack float around the target.,90,65,15,https://bulbapedia.bulbagarden.net/wiki/Stone_Axe_(move),
10b904cf-2da4-4f7c-bd21-e946fec00990,Fairy,Special,springtide-storm,Springtide Storm,The user attacks by wrapping opposing Pokémon in fierce winds brimming with love and hate. This may also lower their Attack stats.,80,100,5,https://bulbapedia.bulbagarden.net/wiki/Springtide_Storm_(move),
8d160e63-82f0-4604-a84c-7e04925cfc50,Psychic,Special,mystical-power,Mystical Power,The user attacks by emitting a mysterious power. This also boosts the user’s Sp. Atk stat.,90,70,10,https://bulbapedia.bulbagarden.net/wiki/Mystical_Power_(move),
34497dfd-9092-42c3-b6f5-f613e15f583a,Fire,Physical,raging-fury,Raging Fury,The user rampages around spewing flames for two to three turns. The user then becomes confused.,100,120,10,https://bulbapedia.bulbagarden.net/wiki/Raging_Fury_(move),
29bd9c6c-345c-44ae-a44c-e4da16968141,Water,Physical,wave-crash,Wave Crash,The user shrouds itself in water and slams into the target with its whole body to inflict damage. This also damages the user quite a lot.,100,120,10,https://bulbapedia.bulbagarden.net/wiki/Wave_Crash_(move),
30ea9d68-17a5-409f-b47c-f9fbe9ad5f87,Grass,Special,chloroblast,Chloroblast,The user launches its amassed chlorophyll to inflict damage on the target. This also damages the user.,95,150,5,https://bulbapedia.bulbagarden.net/wiki/Chloroblast_(move),
280d6d1e-7f00-4552-bcdb-5285ba17c70a,Ice,Physical,mountain-gale,Mountain Gale,The user hurls giant chunks of ice at the target to inflict damage. This may also make the target flinch.,85,100,10,https://bulbapedia.bulbagarden.net/wiki/Mountain_Gale_(move),
f34deb3a-9ff5-4faa-a2ba-b7bb84d1a3eb,Fighting,Status,victory-dance,Victory Dance,"The user performs an intense dance to usher in victory, boosting its Attack, Defense, and Speed stats.",,,10,https://bulbapedia.bulbagarden.net/wiki/Victory_Dance_(move),
6fb26447-55d3-4636-bd3b-5b9c77248e28,Ground,Physical,headlong-rush,Headlong Rush,The user smashes into the target in a full-body tackle. This also lowers the user’s Defense and Sp. Def stats.,100,120,5,https://bulbapedia.bulbagarden.net/wiki/Headlong_Rush_(move),
34e9b263-7467-4e11-bd60-b0fa9f3607f6,Poison,Physical,barb-barrage,Barb Barrage,The user launches countless toxic barbs to inflict damage. This may also poison the target. This move’s power is doubled if the target is already poisoned.,100,60,10,https://bulbapedia.bulbagarden.net/wiki/Barb_Barrage_(move),
3ebd670d-fce3-4e1e-9b5e-273f5bd9f0bd,Electric,Special,thunder-shock,Thunder Shock,The user attacks the target with a jolt of electricity. This may also leave the target with paralysis.,100,40,30,https://bulbapedia.bulbagarden.net/wiki/Thunder_Shock_(move),
3ba35f45-7abc-47b4-8f4c-10f546e81645,Psychic,Special,esper-wing,Esper Wing,The user slashes the target with aura-enriched wings. This also boosts the user's Speed stat. This move has a heightened chance of landing a critical hit.,100,80,10,https://bulbapedia.bulbagarden.net/wiki/Esper_Wing_(move),
2386d86d-2c98-4e87-b495-257ebf2bb5db,Ghost,Special,bitter-malice,Bitter Malice,The user attacks the target with spine-chilling resentment. This also lowers the target’s Attack stat.,100,75,10,https://bulbapedia.bulbagarden.net/wiki/Bitter_Malice_(move),
e032c278-311d-4624-a61a-1fd452e14658,Steel,Status,shelter,Shelter,"The user makes its skin as hard as an iron shield, sharply boosting its Defense stat.",,,10,https://bulbapedia.bulbagarden.net/wiki/Shelter_(move),
43b1bc23-fe42-4ba1-881a-c69409762b6d,Fighting,Physical,triple-arrows,Triple Arrows,"The user kicks, then fires three arrows. This move has a heightened chance of landing a critical hit and may also lower the target’s Defense stat or make it flinch.",100,90,10,https://bulbapedia.bulbagarden.net/wiki/Triple_Arrows_(move),
6d274f51-b9cd-47a2-a4ed-2d1d8221579f,Ghost,Special,infernal-parade,Infernal Parade,The user attacks with myriad fireballs. This may also leave the target with a burn. This move's power is doubled if the target has a status condition.,100,60,15,https://bulbapedia.bulbagarden.net/wiki/Infernal_Parade_(move),
37327c63-b822-4aef-b34c-8c32cb7d1605,Dark,Physical,ceaseless-edge,Ceaseless Edge,The user slashes its shell blade at the target. Shell splinters left behind by this attack remain scattered under the target as spikes.,90,65,15,https://bulbapedia.bulbagarden.net/wiki/Ceaseless_Edge_(move),
39c0476b-7f0b-4ce9-b8f1-63c95ab0f60e,Flying,Special,bleakwind-storm,Bleakwind Storm,The user attacks with savagely cold winds that cause both body and spirit to tremble. This may also lower the Speed stats of opposing Pokémon.,80,100,10,https://bulbapedia.bulbagarden.net/wiki/Bleakwind_Storm_(move),
ac557884-607c-480e-bdb6-af5545b9915b,Electric,Special,wildbolt-storm,Wildbolt Storm,The user summons a thunderous tempest and savagely attacks with lightning and wind. This may also leave opposing Pokémon with paralysis.,80,100,10,https://bulbapedia.bulbagarden.net/wiki/Wildbolt_Storm_(move),
1b979d8c-9c88-4b81-a8cb-6ae1b86b9ff4,Ground,Special,sandsear-storm,Sandsear Storm,The user attacks by wrapping opposing Pokémon in fierce winds and searingly hot sand. This may also leave them with a burn.,80,100,10,https://bulbapedia.bulbagarden.net/wiki/Sandsear_Storm_(move),
762b9d72-54fb-49b3-a87f-367fcf80f853,Psychic,Status,lunar-blessing,Lunar Blessing,"The user receives a blessing from the crescent moon, restoring HP and curing status conditions for itself and its ally Pokémon currently in the battle.",,,5,https://bulbapedia.bulbagarden.net/wiki/Lunar_Blessing_(move),
f98f5687-2d1a-4ddf-b1f1-62e44c0448fe,Electric,Special,thunderbolt,Thunderbolt,The user attacks the target with a strong electric blast. This may also leave the target with paralysis.,100,90,15,https://bulbapedia.bulbagarden.net/wiki/Thunderbolt_(move),
e7e4c142-7f2b-4a38-bf3b-c1c0df63312c,Psychic,Status,take-heart,Take Heart,"The user lifts its spirits, curing its own status conditions and boosting its Sp. Atk and Sp. Def stats.",,,10,https://bulbapedia.bulbagarden.net/wiki/Take_Heart_(move),
